,TotalT,Temp,LSR,CA,Size,Mass,Moisture,IsoT,HeatT,Ramp,F_A,F_Gal,F_Glu,F_X,F_M,F_R,A,Gal,Glu,X,M,R,Furf,HMF,Source,Yield
35,87.2803103819614,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,77.8428103819614,9.4375,8.0,,,,18.863636363636367,,,,,,7.47301687738041,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.31692794467926555
36,130.69253461870719,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,121.2550346187072,9.4375,8.0,,,,18.863636363636367,,,,,,10.6173568099682,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.45027826471190435
37,155.0667817074502,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,145.6292817074502,9.4375,8.0,,,,18.863636363636367,,,,,,12.4030615349046,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.5260093566610143
38,190.3128848213086,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,180.8753848213086,9.4375,8.0,,,,18.863636363636367,,,,,,13.863618111242198,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.5879510331514763
39,218.1923216741092,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,208.7548216741092,9.4375,8.0,,,,18.863636363636367,,,,,,14.9102833988391,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6323397296857064
40,252.83463559095156,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,243.39713559095156,9.4375,8.0,,,,18.863636363636367,,,,,,15.9432593908567,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6761478681423564
41,285.5144520935494,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,276.07695209354944,9.4375,8.0,,,,18.863636363636367,,,,,,16.5876784171523,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7034774461250132
42,362.3935360667308,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,352.9560360667308,9.4375,8.0,,,,18.863636363636367,,,,,,17.7197649091639,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7514888250633364
43,397.76229526897896,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,388.32479526897896,9.4375,8.0,,,,18.863636363636367,,,,,,18.4546062958591,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7826531826677594
44,427.8648737238531,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,418.4273737238531,9.4375,8.0,,,,18.863636363636367,,,,,,18.3476837711879,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7781186370431494
45,457.1884399982962,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,447.7509399982962,9.4375,8.0,,,,18.863636363636367,,,,,,18.8499166474002,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7994181517933577
46,487.6268625047152,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,478.1893625047152,9.4375,8.0,,,,18.863636363636367,,,,,,18.7559168177559,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7954316529939851
47,518.6887867937842,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,509.2512867937842,9.4375,8.0,,,,18.863636363636367,,,,,,18.972864774096198,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8046323374074531
48,548.7738429503164,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,539.3363429503164,9.4375,8.0,,,,18.863636363636367,,,,,,18.969615847945303,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8044945516237043
49,578.4880104586216,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,569.0505104586216,9.4375,8.0,,,,18.863636363636367,,,,,,19.160791423808398,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8126022386964524
50,608.9286232523332,100.5,8.0,0.10196798205363516,8.0,16.67,20.0,599.4911232523332,9.4375,8.0,,,,18.863636363636367,,,,,,19.053832394349,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8080661449169696
51,10.409597209720976,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,0.972097209720978,9.4375,8.0,,,,18.863636363636367,,,,,,3.91725852997671,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.16612951837973516
52,16.566212871287142,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,7.1287128712871395,9.4375,8.0,,,,18.863636363636367,,,,,,4.52175155659896,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.19176584914732936
53,19.158472097209717,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,9.72097209720972,9.4375,8.0,,,,18.863636363636367,,,,,,4.966399732756781,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.21062321758197428
54,24.991055355535547,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,15.553555355535543,9.4375,8.0,,,,18.863636363636367,,,,,,5.50912617034899,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.23364004963407764
55,35.36009225922592,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,25.922592259225922,9.4375,8.0,,,,18.863636363636367,,,,,,6.842358050238009,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.29018193176913
56,41.19267551755173,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,31.75517551755173,9.4375,8.0,,,,18.863636363636367,,,,,,7.49642469401579,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.3179206617221154
57,44.10896714671463,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,34.671467146714626,9.4375,8.0,,,,18.863636363636367,,,,,,8.11417966538922,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.3441194267731331
58,48.96945319531948,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,39.531953195319474,9.4375,8.0,,,,18.863636363636367,,,,,,8.80562695444802,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.37344345638140997
59,54.802036453645364,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,45.364536453645364,9.4375,8.0,,,,18.863636363636367,,,,,,9.36072452606085,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.3969849437558336
60,63.22687893789375,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,53.78937893789375,9.4375,8.0,,,,18.863636363636367,,,,,,9.84088264496552,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.41734827602745334
61,71.9757538253824,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,62.538253825382405,9.4375,8.0,,,,18.863636363636367,,,,,,10.8157970436218,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.45869404329576785
62,79.1044666966696,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,69.6669666966696,9.4375,8.0,,,,18.863636363636367,,,,,,11.8653836517672,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.5032066319785607
63,90.445600810081,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,81.00810081008099,9.4375,8.0,,,,18.863636363636367,,,,,,12.2705132368907,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.5203880312512682
64,101.7867349234918,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,92.3492349234918,9.4375,8.0,,,,18.863636363636367,,,,,,13.7024469457255,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.5811158222765512
65,110.5356098109808,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,101.0981098109808,9.4375,8.0,,,,18.863636363636367,,,,,,14.3433407258251,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.608295895842221
66,121.8767439243922,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,112.4392439243922,9.4375,8.0,,,,18.863636363636367,,,,,,15.280429073835199,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6480374739746976
67,131.9217484248424,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,122.48424842484242,9.4375,8.0,,,,18.863636363636367,,,,,,15.599317045106499,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6615613975756008
68,140.6706233123308,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,131.2331233123308,9.4375,8.0,,,,18.863636363636367,,,,,,16.314437629329902,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6918894030751958
69,151.6877250225022,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,142.2502250225022,9.4375,8.0,,,,18.863636363636367,,,,,,16.5093470171759,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7001554397645683
70,159.1404702970294,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,149.7029702970294,9.4375,8.0,,,,18.863636363636367,,,,,,17.0887414514647,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7247273483030812
71,170.15757200720017,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,160.72007200720017,9.4375,8.0,,,,18.863636363636367,,,,,,17.0609704269396,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7235495891906915
72,181.1746737173716,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,171.7371737173716,9.4375,8.0,,,,18.863636363636367,,,,,,17.3672200209711,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.736537523780943
73,192.1917754275424,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,182.7542754275424,9.4375,8.0,,,,18.863636363636367,,,,,,17.908521161394397,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7594939094952804
74,201.588715121512,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,192.151215121512,9.4375,8.0,,,,18.863636363636367,,,,,,17.9925357484202,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7630569377643265
75,210.98565481548096,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,201.54815481548096,9.4375,8.0,,,,18.863636363636367,,,,,,17.754900850909802,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7529789276530422
76,220.7066269126912,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,211.2691269126912,9.4375,8.0,,,,18.863636363636367,,,,,,17.78934182078,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7544395567366938
77,230.75163141314084,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,221.31413141314084,9.4375,8.0,,,,18.863636363636367,,,,,,18.380394740504897,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7795058974286414
78,242.41679792979284,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,232.97929792979284,9.4375,8.0,,,,18.863636363636367,,,,,,18.7235795744522,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7940602421936354
79,249.54551080108,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,240.10801080108,9.4375,8.0,,,,18.863636363636367,,,,,,19.0308981413605,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8070935115372163
80,261.534709720972,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,252.097209720972,9.4375,8.0,,,,18.863636363636367,,,,,,19.027602141657397,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8069537293811329
81,271.9037466246622,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,262.4662466246622,9.4375,8.0,,,,18.863636363636367,,,,,,19.5690814442269,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.829917670887695
82,280.65262151215063,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,271.21512151215063,9.4375,8.0,,,,18.863636363636367,,,,,,19.331624708862602,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8198472165686308
83,291.66972322232203,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,282.23222322232203,9.4375,8.0,,,,18.863636363636367,,,,,,19.6255031688735,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8323104958365628
84,310.7876350135012,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,301.3501350135012,9.4375,8.0,,,,18.863636363636367,,,,,,19.3109690350478,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8189712169080513
85,332.4978060306028,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,323.0603060306028,9.4375,8.0,,,,18.863636363636367,,,,,,19.428711943359197,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8239646510918598
86,354.532009450945,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,345.094509450945,9.4375,8.0,,,,18.863636363636367,,,,,,19.422654430391397,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.823707754156358
87,374.29798604860423,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,364.86048604860423,9.4375,8.0,,,,18.863636363636367,,,,,,19.6027874952443,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8313471323284329
88,393.415897839784,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,383.978397839784,9.4375,8.0,,,,18.863636363636367,,,,,,19.4119647016248,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.823254406623124
89,415.1260688568856,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,405.6885688568856,9.4375,8.0,,,,18.863636363636367,,,,,,19.4802230738537,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8261492195176509
90,437.1602722772272,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,427.7227722772272,9.4375,8.0,,,,18.863636363636367,,,,,,19.4989078289272,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.826941633226792
91,458.8704432943288,100.5,8.0,0.20393596410727036,8.0,16.67,20.0,449.4329432943288,9.4375,8.0,,,,18.863636363636367,,,,,,19.567166201156198,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.829836446121323
92,9.4375,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,0.0,9.4375,8.0,,,,18.863636363636367,,,,,,3.6519336813604597,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.15487718745046766
93,9.4375,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,0.0,9.4375,8.0,,,,18.863636363636367,,,,,,4.60846947660001,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.19544352479074736
94,18.568399592580462,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,9.130899592580462,9.4375,8.0,,,,18.863636363636367,,,,,,5.858457536893691,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.24845506662488903
95,28.830081217556074,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,19.392581217556078,9.4375,8.0,,,,18.863636363636367,,,,,,8.91734416846374,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.37818134304810075
96,47.81928404928706,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,38.381784049287056,9.4375,8.0,,,,18.863636363636367,,,,,,11.2093269312015,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.47538350358830456
97,67.20922016267386,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,57.77172016267385,9.4375,8.0,,,,18.863636363636367,,,,,,14.2316670401651,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6035598551973632
98,88.97842747638641,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,79.5409274763864,9.4375,8.0,,,,18.863636363636367,,,,,,15.9665908648388,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6771373475208743
99,108.07475702697641,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,98.63725702697641,9.4375,8.0,,,,18.863636363636367,,,,,,16.8498572745875,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7145963567053975
100,133.0855395002218,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,123.6480395002218,9.4375,8.0,,,,18.863636363636367,,,,,,17.9580677514042,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7615951624691901
101,157.7246848376746,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,148.2871848376746,9.4375,8.0,,,,18.863636363636367,,,,,,17.9533065638994,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7613932422280226
102,183.24994007185842,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,173.81244007185842,9.4375,8.0,,,,18.863636363636367,,,,,,18.2962002343856,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7759352388558712
103,204.21503571809018,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,194.77753571809018,9.4375,8.0,,,,18.863636363636367,,,,,,18.605192486434603,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7890394885813229
104,229.31046152475517,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,219.87296152475517,9.4375,8.0,,,,18.863636363636367,,,,,,18.6003431287908,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7888338290764291
105,248.46762847123958,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,239.03012847123958,9.4375,8.0,,,,18.863636363636367,,,,,,18.683597782521,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7923646288490833
106,267.6472788031636,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,258.2097788031636,9.4375,8.0,,,,18.863636363636367,,,,,,18.4711959177225,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7833567425347373
107,289.9878286174552,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,280.5503286174552,9.4375,8.0,,,,18.863636363636367,,,,,,18.692965859787396,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7927619256198991
108,308.23243462551517,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,298.79493462551517,9.4375,8.0,,,,18.863636363636367,,,,,,18.7763968537955,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7963002039200019
109,328.3074527187628,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,318.8699527187628,9.4375,8.0,,,,18.863636363636367,,,,,,18.7899089275939,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7968732460859098
110,349.7433769071382,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,340.30587690713816,9.4375,8.0,,,,18.863636363636367,,,,,,18.907505850455998,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8018604890795796
111,369.8210401045546,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,360.3835401045546,9.4375,8.0,,,,18.863636363636367,,,,,,18.886234804427602,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8009583917058452
112,402.216953418613,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,392.779453418613,9.4375,8.0,,,,18.863636363636367,,,,,,18.8799747245601,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.800692903981344
113,443.26632502268563,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,433.82882502268563,9.4375,8.0,,,,18.863636363636367,,,,,,19.080738131013398,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8092072074839416
114,478.40917901660856,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,468.97167901660856,9.4375,8.0,,,,18.863636363636367,,,,,,18.952208110918,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8037562957883296
115,530.8973036010154,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,521.4598036010154,9.4375,8.0,,,,18.863636363636367,,,,,,18.7333698259741,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7944754432220341
116,538.628943088012,100.5,8.0,0.3059039461609055,8.0,16.67,20.0,529.191443088012,9.4375,8.0,,,,18.863636363636367,,,,,,19.062310571967,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8084257013653474
117,9.4375,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,0.0,9.4375,8.0,,,,18.863636363636367,,,,,,3.70094789326612,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.15695586246140653
118,9.4375,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,0.0,9.4375,8.0,,,,18.863636363636367,,,,,,4.39254209162706,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.18628612244008735
119,21.12875762189152,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,11.69125762189152,9.4375,8.0,,,,18.863636363636367,,,,,,6.895825669043571,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.29244947415702854
120,34.39519312053352,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,24.95769312053352,9.4375,8.0,,,,18.863636363636367,,,,,,10.894448053726899,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.46202960420624917
121,53.55234302230018,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,44.11484302230018,9.4375,8.0,,,,18.863636363636367,,,,,,14.742926023622902,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6252421638934049
122,75.578063726449,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,66.140563726449,9.4375,8.0,,,,18.863636363636367,,,,,,16.535031348575803,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7012447029757448
123,94.94796126631,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,85.51046126630999,9.4375,8.0,,,,18.863636363636367,,,,,,17.5610573197554,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7447580935607109
124,113.917724175583,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,104.480224175583,9.4375,8.0,,,,18.863636363636367,,,,,,17.8955360567327,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.758943215899989
125,136.0702481077354,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,126.63274810773541,9.4375,8.0,,,,18.863636363636367,,,,,,18.0053852235102,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7636018793585048
126,164.09376149643458,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,154.65626149643458,9.4375,8.0,,,,18.863636363636367,,,,,,18.226774266772,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7729909086631016
127,188.5259256831328,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,179.08842568313278,9.4375,8.0,,,,18.863636363636367,,,,,,18.0933960565761,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7673343869776852
128,210.6587246687068,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,201.2212246687068,9.4375,8.0,,,,18.863636363636367,,,,,,18.4649295146254,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7830909866443543
129,232.35053020578098,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,222.91303020578098,9.4375,8.0,,,,18.863636363636367,,,,,,18.686976056106502,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7925079002107817
130,254.51996123500058,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,245.08246123500058,9.4375,8.0,,,,18.863636363636367,,,,,,18.572524401794,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7876540469194563
131,272.1582902502406,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,262.7207902502406,9.4375,8.0,,,,18.863636363636367,,,,,,18.5706927996117,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7875763693329298
132,293.8754564329156,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,284.4379564329156,9.4375,8.0,,,,18.863636363636367,,,,,,18.4562881094578,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7827245077745959
133,315.5658530452342,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,306.1283530452342,9.4375,8.0,,,,18.863636363636367,,,,,,18.697026386029698,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7929341310701751
134,334.0932135812518,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,324.6557135812518,9.4375,8.0,,,,18.863636363636367,,,,,,18.900709941529602,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8015722770383638
135,353.54905553120386,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,344.11155553120386,9.4375,8.0,,,,18.863636363636367,,,,,,18.7865400721682,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7967303741449646
136,376.1707514069674,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,366.7332514069674,9.4375,8.0,,,,18.863636363636367,,,,,,18.6720414536972,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7918745291206523
137,389.72178970623884,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,380.28428970623884,9.4375,8.0,,,,18.863636363636367,,,,,,18.8949333500317,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8013272938808623
138,449.4122959015942,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,439.9747959015942,9.4375,8.0,,,,18.863636363636367,,,,,,19.0008844916521,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8058206435013903
139,482.8883480944294,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,473.4508480944294,9.4375,8.0,,,,18.863636363636367,,,,,,18.885258733376602,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8009169968853691
140,532.1922609915699,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,522.7547609915699,9.4375,8.0,,,,18.863636363636367,,,,,,18.7866809646438,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.7967363493439298
141,543.9426934531961,100.5,8.0,0.4078719282145407,8.0,16.67,20.0,534.5051934531961,9.4375,8.0,,,,18.863636363636367,,,,,,18.8976103070673,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.8014408226611673
142,11.469196922647125,115.0,8.0,0.10196798205363516,8.0,16.67,20.0,0.2191969226471244,11.25,8.0,,,,18.863636363636367,,,,,,5.0774603242825,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.21533325712619755
143,15.902562132657106,115.0,8.0,0.10196798205363516,8.0,16.67,20.0,4.652562132657104,11.25,8.0,,,,18.863636363636367,,,,,,7.20977360396273,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.3057638926017929
144,20.577688654410238,115.0,8.0,0.10196798205363516,8.0,16.67,20.0,9.32768865441024,11.25,8.0,,,,18.863636363636367,,,,,,7.605724907862071,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.3225560442852348
145,26.36975243641674,115.0,8.0,0.10196798205363516,8.0,16.67,20.0,15.119752436416741,11.25,8.0,,,,18.863636363636367,,,,,,8.2596838836537,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.35029020807784367
146,32.14999677651582,115.0,8.0,0.10196798205363516,8.0,16.67,20.0,20.89999677651582,11.25,8.0,,,,18.863636363636367,,,,,,9.29186500048352,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.3940646361650842
147,38.69635585116096,115.0,8.0,0.10196798205363516,8.0,16.67,20.0,27.44635585116096,11.25,8.0,,,,18.863636363636367,,,,,,9.80837461183878,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.41596962209243976
148,44.652817325152796,115.0,8.0,0.10196798205363516,8.0,16.67,20.0,33.4028173251528,11.25,8.0,,,,18.863636363636367,,,,,,11.2016074440994,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.47505612293048055
